material_id,nominal_formula,adsorbate,adsorbate_structure_file,predicted_energy_eV,backend,status
MAT_032,Ru0.80Ca0.20Ox,N2O,data\substituted_adsorbates\MAT_032_N2O_site0_adsorbed.cif,-648.3936979330318,uma-s-1p2,success
MAT_032,Ru0.80Ca0.20Ox,N2O,data\substituted_adsorbates\MAT_032_N2O_site1_adsorbed.cif,-650.2788443783766,uma-s-1p2,success
MAT_032,Ru0.80Ca0.20Ox,N2O,data\substituted_adsorbates\MAT_032_N2O_site2_adsorbed.cif,-650.0025224268059,uma-s-1p2,success
MAT_033,Ru0.60Ca0.40Ox,O,data\substituted_adsorbates\MAT_033_O_site0_adsorbed.cif,-596.3774036410553,uma-s-1p2,success
MAT_033,Ru0.60Ca0.40Ox,O,data\substituted_adsorbates\MAT_033_O_site1_adsorbed.cif,-600.085070389386,uma-s-1p2,success
MAT_033,Ru0.60Ca0.40Ox,O,data\substituted_adsorbates\MAT_033_O_site2_adsorbed.cif,-599.7436724115756,uma-s-1p2,success
MAT_033,Ru0.60Ca0.40Ox,O2,data\substituted_adsorbates\MAT_033_O2_site0_adsorbed.cif,-602.6382587378691,uma-s-1p2,success
MAT_033,Ru0.60Ca0.40Ox,O2,data\substituted_adsorbates\MAT_033_O2_site1_adsorbed.cif,-604.2341494376411,uma-s-1p2,success
MAT_033,Ru0.60Ca0.40Ox,O2,data\substituted_adsorbates\MAT_033_O2_site2_adsorbed.cif,-604.0615410984528,uma-s-1p2,success
MAT_033,Ru0.60Ca0.40Ox,N2O,data\substituted_adsorbates\MAT_033_N2O_site0_adsorbed.cif,-613.9013153813219,uma-s-1p2,success
MAT_033,Ru0.60Ca0.40Ox,N2O,data\substituted_adsorbates\MAT_033_N2O_site1_adsorbed.cif,-615.8248353726879,uma-s-1p2,success
MAT_033,Ru0.60Ca0.40Ox,N2O,data\substituted_adsorbates\MAT_033_N2O_site2_adsorbed.cif,-615.3325099867325,uma-s-1p2,success
MAT_034,Ru0.40Ca0.60Ox,O,data\substituted_adsorbates\MAT_034_O_site0_adsorbed.cif,-522.8357478880926,uma-s-1p2,success
MAT_034,Ru0.40Ca0.60Ox,O,data\substituted_adsorbates\MAT_034_O_site1_adsorbed.cif,-522.653379518162,uma-s-1p2,success
MAT_034,Ru0.40Ca0.60Ox,O,data\substituted_adsorbates\MAT_034_O_site2_adsorbed.cif,-525.976892176579,uma-s-1p2,success
MAT_034,Ru0.40Ca0.60Ox,O2,data\substituted_adsorbates\MAT_034_O2_site0_adsorbed.cif,-529.2357694166253,uma-s-1p2,success
MAT_034,Ru0.40Ca0.60Ox,O2,data\substituted_adsorbates\MAT_034_O2_site1_adsorbed.cif,-529.2354235023191,uma-s-1p2,success
MAT_034,Ru0.40Ca0.60Ox,O2,data\substituted_adsorbates\MAT_034_O2_site2_adsorbed.cif,-530.3525743715428,uma-s-1p2,success
MAT_034,Ru0.40Ca0.60Ox,N2O,data\substituted_adsorbates\MAT_034_N2O_site0_adsorbed.cif,-540.2140628310636,uma-s-1p2,success
MAT_034,Ru0.40Ca0.60Ox,N2O,data\substituted_adsorbates\MAT_034_N2O_site1_adsorbed.cif,-540.2404952394573,uma-s-1p2,success
MAT_034,Ru0.40Ca0.60Ox,N2O,data\substituted_adsorbates\MAT_034_N2O_site2_adsorbed.cif,-541.5244500546045,uma-s-1p2,success
MAT_035,Ru0.20Ca0.80Ox,O,data\substituted_adsorbates\MAT_035_O_site0_adsorbed.cif,-486.1750063296869,uma-s-1p2,success
MAT_035,Ru0.20Ca0.80Ox,O,data\substituted_adsorbates\MAT_035_O_site1_adsorbed.cif,-485.8936101009062,uma-s-1p2,success
MAT_035,Ru0.20Ca0.80Ox,O,data\substituted_adsorbates\MAT_035_O_site2_adsorbed.cif,-486.4124147690635,uma-s-1p2,success
MAT_035,Ru0.20Ca0.80Ox,O2,data\substituted_adsorbates\MAT_035_O2_site0_adsorbed.cif,-492.6680119754218,uma-s-1p2,success
MAT_035,Ru0.20Ca0.80Ox,O2,data\substituted_adsorbates\MAT_035_O2_site1_adsorbed.cif,-492.64448276352846,uma-s-1p2,success
MAT_035,Ru0.20Ca0.80Ox,O2,data\substituted_adsorbates\MAT_035_O2_site2_adsorbed.cif,-492.8862092325121,uma-s-1p2,success
MAT_035,Ru0.20Ca0.80Ox,N2O,data\substituted_adsorbates\MAT_035_N2O_site0_adsorbed.cif,-503.4694083771868,uma-s-1p2,success
MAT_035,Ru0.20Ca0.80Ox,N2O,data\substituted_adsorbates\MAT_035_N2O_site1_adsorbed.cif,-503.4730614346338,uma-s-1p2,success
MAT_035,Ru0.20Ca0.80Ox,N2O,data\substituted_adsorbates\MAT_035_N2O_site2_adsorbed.cif,-503.6415621564205,uma-s-1p2,success
MAT_037,Ru0.80Sc0.20Ox,O,data\substituted_adsorbates\MAT_037_O_site0_adsorbed.cif,-708.5749910449265,uma-s-1p2,success
MAT_037,Ru0.80Sc0.20Ox,O,data\substituted_adsorbates\MAT_037_O_site1_adsorbed.cif,-710.5983677131593,uma-s-1p2,success
MAT_037,Ru0.80Sc0.20Ox,O,data\substituted_adsorbates\MAT_037_O_site2_adsorbed.cif,-710.2294445288092,uma-s-1p2,success
MAT_037,Ru0.80Sc0.20Ox,O2,data\substituted_adsorbates\MAT_037_O2_site0_adsorbed.cif,-713.9329928422387,uma-s-1p2,success
MAT_037,Ru0.80Sc0.20Ox,O2,data\substituted_adsorbates\MAT_037_O2_site1_adsorbed.cif,-714.5850021821376,uma-s-1p2,success
MAT_037,Ru0.80Sc0.20Ox,O2,data\substituted_adsorbates\MAT_037_O2_site2_adsorbed.cif,-714.6895192458876,uma-s-1p2,success
MAT_037,Ru0.80Sc0.20Ox,N2O,data\substituted_adsorbates\MAT_037_N2O_site0_adsorbed.cif,-725.1695129010591,uma-s-1p2,success
MAT_037,Ru0.80Sc0.20Ox,N2O,data\substituted_adsorbates\MAT_037_N2O_site1_adsorbed.cif,-726.2647338646279,uma-s-1p2,success
MAT_037,Ru0.80Sc0.20Ox,N2O,data\substituted_adsorbates\MAT_037_N2O_site2_adsorbed.cif,-726.1369025280922,uma-s-1p2,success
MAT_038,Ru0.60Sc0.40Ox,O,data\substituted_adsorbates\MAT_038_O_site0_adsorbed.cif,-713.2223023495167,uma-s-1p2,success
MAT_038,Ru0.60Sc0.40Ox,O,data\substituted_adsorbates\MAT_038_O_site1_adsorbed.cif,-715.2882135341247,uma-s-1p2,success
MAT_038,Ru0.60Sc0.40Ox,O,data\substituted_adsorbates\MAT_038_O_site2_adsorbed.cif,-714.8317260841335,uma-s-1p2,success
MAT_038,Ru0.60Sc0.40Ox,O2,data\substituted_adsorbates\MAT_038_O2_site0_adsorbed.cif,-718.3478575695118,uma-s-1p2,success
MAT_038,Ru0.60Sc0.40Ox,O2,data\substituted_adsorbates\MAT_038_O2_site1_adsorbed.cif,-719.0072410728158,uma-s-1p2,success
MAT_038,Ru0.60Sc0.40Ox,O2,data\substituted_adsorbates\MAT_038_O2_site2_adsorbed.cif,-719.0746399772133,uma-s-1p2,success
MAT_038,Ru0.60Sc0.40Ox,N2O,data\substituted_adsorbates\MAT_038_N2O_site0_adsorbed.cif,-729.5653586456572,uma-s-1p2,success
MAT_038,Ru0.60Sc0.40Ox,N2O,data\substituted_adsorbates\MAT_038_N2O_site1_adsorbed.cif,-730.6739471359339,uma-s-1p2,success
MAT_038,Ru0.60Sc0.40Ox,N2O,data\substituted_adsorbates\MAT_038_N2O_site2_adsorbed.cif,-730.3591384132984,uma-s-1p2,success
MAT_039,Ru0.40Sc0.60Ox,O,data\substituted_adsorbates\MAT_039_O_site0_adsorbed.cif,-722.1205176023865,uma-s-1p2,success
MAT_039,Ru0.40Sc0.60Ox,O,data\substituted_adsorbates\MAT_039_O_site1_adsorbed.cif,-722.2812838408648,uma-s-1p2,success
MAT_039,Ru0.40Sc0.60Ox,O,data\substituted_adsorbates\MAT_039_O_site2_adsorbed.cif,-723.877285655959,uma-s-1p2,success
MAT_039,Ru0.40Sc0.60Ox,O2,data\substituted_adsorbates\MAT_039_O2_site0_adsorbed.cif,-727.2829420471172,uma-s-1p2,success
MAT_039,Ru0.40Sc0.60Ox,O2,data\substituted_adsorbates\MAT_039_O2_site1_adsorbed.cif,-727.4852757947082,uma-s-1p2,success
MAT_039,Ru0.40Sc0.60Ox,O2,data\substituted_adsorbates\MAT_039_O2_site2_adsorbed.cif,-728.0604579006509,uma-s-1p2,success
MAT_039,Ru0.40Sc0.60Ox,N2O,data\substituted_adsorbates\MAT_039_N2O_site0_adsorbed.cif,-738.5386925506793,uma-s-1p2,success
MAT_039,Ru0.40Sc0.60Ox,N2O,data\substituted_adsorbates\MAT_039_N2O_site1_adsorbed.cif,-738.6832242886646,uma-s-1p2,success
MAT_039,Ru0.40Sc0.60Ox,N2O,data\substituted_adsorbates\MAT_039_N2O_site2_adsorbed.cif,-739.3714885544454,uma-s-1p2,success
MAT_040,Ru0.20Sc0.80Ox,O,data\substituted_adsorbates\MAT_040_O_site0_adsorbed.cif,-726.7348430892598,uma-s-1p2,success
MAT_040,Ru0.20Sc0.80Ox,O,data\substituted_adsorbates\MAT_040_O_site1_adsorbed.cif,-726.8722471587791,uma-s-1p2,success
MAT_040,Ru0.20Sc0.80Ox,O,data\substituted_adsorbates\MAT_040_O_site2_adsorbed.cif,-727.6044938571716,uma-s-1p2,success
MAT_040,Ru0.20Sc0.80Ox,O2,data\substituted_adsorbates\MAT_040_O2_site0_adsorbed.cif,-732.2835522149624,uma-s-1p2,success
MAT_040,Ru0.20Sc0.80Ox,O2,data\substituted_adsorbates\MAT_040_O2_site1_adsorbed.cif,-732.4560050696896,uma-s-1p2,success
MAT_040,Ru0.20Sc0.80Ox,O2,data\substituted_adsorbates\MAT_040_O2_site2_adsorbed.cif,-732.9584952004263,uma-s-1p2,success
MAT_040,Ru0.20Sc0.80Ox,N2O,data\substituted_adsorbates\MAT_040_N2O_site0_adsorbed.cif,-743.4685402234427,uma-s-1p2,success
MAT_040,Ru0.20Sc0.80Ox,N2O,data\substituted_adsorbates\MAT_040_N2O_site1_adsorbed.cif,-743.5867227020508,uma-s-1p2,success
MAT_040,Ru0.20Sc0.80Ox,N2O,data\substituted_adsorbates\MAT_040_N2O_site2_adsorbed.cif,-743.913595993509,uma-s-1p2,success
MAT_042,Ru0.80Ti0.20Ox,O,data\substituted_adsorbates\MAT_042_O_site0_adsorbed.cif,-726.4043065619516,uma-s-1p2,success
MAT_042,Ru0.80Ti0.20Ox,O,data\substituted_adsorbates\MAT_042_O_site1_adsorbed.cif,-726.7235799723211,uma-s-1p2,success
MAT_042,Ru0.80Ti0.20Ox,O,data\substituted_adsorbates\MAT_042_O_site2_adsorbed.cif,-726.7280184060232,uma-s-1p2,success
MAT_042,Ru0.80Ti0.20Ox,O2,data\substituted_adsorbates\MAT_042_O2_site0_adsorbed.cif,-731.147609260844,uma-s-1p2,success
MAT_042,Ru0.80Ti0.20Ox,O2,data\substituted_adsorbates\MAT_042_O2_site1_adsorbed.cif,-730.9679306856032,uma-s-1p2,success
MAT_042,Ru0.80Ti0.20Ox,O2,data\substituted_adsorbates\MAT_042_O2_site2_adsorbed.cif,-731.1698252062141,uma-s-1p2,success
MAT_042,Ru0.80Ti0.20Ox,N2O,data\substituted_adsorbates\MAT_042_N2O_site0_adsorbed.cif,-742.1083315663493,uma-s-1p2,success
MAT_042,Ru0.80Ti0.20Ox,N2O,data\substituted_adsorbates\MAT_042_N2O_site1_adsorbed.cif,-742.6231358779364,uma-s-1p2,success
MAT_042,Ru0.80Ti0.20Ox,N2O,data\substituted_adsorbates\MAT_042_N2O_site2_adsorbed.cif,-742.5764493150285,uma-s-1p2,success
MAT_043,Ru0.60Ti0.40Ox,O,data\substituted_adsorbates\MAT_043_O_site0_adsorbed.cif,-740.4873029096135,uma-s-1p2,success
MAT_043,Ru0.60Ti0.40Ox,O,data\substituted_adsorbates\MAT_043_O_site1_adsorbed.cif,-740.795804027956,uma-s-1p2,success
MAT_043,Ru0.60Ti0.40Ox,O,data\substituted_adsorbates\MAT_043_O_site2_adsorbed.cif,-740.8300928085571,uma-s-1p2,success
MAT_043,Ru0.60Ti0.40Ox,O2,data\substituted_adsorbates\MAT_043_O2_site0_adsorbed.cif,-745.1952614648138,uma-s-1p2,success
MAT_043,Ru0.60Ti0.40Ox,O2,data\substituted_adsorbates\MAT_043_O2_site1_adsorbed.cif,-745.0038919114004,uma-s-1p2,success
MAT_043,Ru0.60Ti0.40Ox,O2,data\substituted_adsorbates\MAT_043_O2_site2_adsorbed.cif,-745.2483865522206,uma-s-1p2,success
MAT_043,Ru0.60Ti0.40Ox,N2O,data\substituted_adsorbates\MAT_043_N2O_site0_adsorbed.cif,-756.123698160108,uma-s-1p2,success
MAT_043,Ru0.60Ti0.40Ox,N2O,data\substituted_adsorbates\MAT_043_N2O_site1_adsorbed.cif,-756.647468792283,uma-s-1p2,success
MAT_043,Ru0.60Ti0.40Ox,N2O,data\substituted_adsorbates\MAT_043_N2O_site2_adsorbed.cif,-756.5830402630119,uma-s-1p2,success
MAT_044,Ru0.40Ti0.60Ox,O,data\substituted_adsorbates\MAT_044_O_site0_adsorbed.cif,-772.9807252302847,uma-s-1p2,success
MAT_044,Ru0.40Ti0.60Ox,O,data\substituted_adsorbates\MAT_044_O_site1_adsorbed.cif,-772.643584420121,uma-s-1p2,success
MAT_044,Ru0.40Ti0.60Ox,O,data\substituted_adsorbates\MAT_044_O_site2_adsorbed.cif,-773.4494064970256,uma-s-1p2,success
MAT_044,Ru0.40Ti0.60Ox,O2,data\substituted_adsorbates\MAT_044_O2_site0_adsorbed.cif,-777.7494928003783,uma-s-1p2,success
MAT_044,Ru0.40Ti0.60Ox,O2,data\substituted_adsorbates\MAT_044_O2_site1_adsorbed.cif,-777.5911646998326,uma-s-1p2,success
MAT_044,Ru0.40Ti0.60Ox,O2,data\substituted_adsorbates\MAT_044_O2_site2_adsorbed.cif,-777.8381694090835,uma-s-1p2,success
MAT_044,Ru0.40Ti0.60Ox,N2O,data\substituted_adsorbates\MAT_044_N2O_site0_adsorbed.cif,-788.5703529285696,uma-s-1p2,success
MAT_044,Ru0.40Ti0.60Ox,N2O,data\substituted_adsorbates\MAT_044_N2O_site1_adsorbed.cif,-788.5022452003046,uma-s-1p2,success
MAT_044,Ru0.40Ti0.60Ox,N2O,data\substituted_adsorbates\MAT_044_N2O_site2_adsorbed.cif,-789.0892353064619,uma-s-1p2,success
MAT_045,Ru0.20Ti0.80Ox,O,data\substituted_adsorbates\MAT_045_O_site0_adsorbed.cif,-789.4184286913672,uma-s-1p2,success
MAT_045,Ru0.20Ti0.80Ox,O,data\substituted_adsorbates\MAT_045_O_site1_adsorbed.cif,-789.0241629771552,uma-s-1p2,success
MAT_045,Ru0.20Ti0.80Ox,O,data\substituted_adsorbates\MAT_045_O_site2_adsorbed.cif,-790.8750959569501,uma-s-1p2,success
MAT_045,Ru0.20Ti0.80Ox,O2,data\substituted_adsorbates\MAT_045_O2_site0_adsorbed.cif,-794.0261201239189,uma-s-1p2,success
MAT_045,Ru0.20Ti0.80Ox,O2,data\substituted_adsorbates\MAT_045_O2_site1_adsorbed.cif,-793.8366949861567,uma-s-1p2,success
MAT_045,Ru0.20Ti0.80Ox,O2,data\substituted_adsorbates\MAT_045_O2_site2_adsorbed.cif,-794.8306685115723,uma-s-1p2,success
MAT_045,Ru0.20Ti0.80Ox,N2O,data\substituted_adsorbates\MAT_045_N2O_site0_adsorbed.cif,-804.6818232711298,uma-s-1p2,success
MAT_045,Ru0.20Ti0.80Ox,N2O,data\substituted_adsorbates\MAT_045_N2O_site1_adsorbed.cif,-804.5807890973052,uma-s-1p2,success
MAT_045,Ru0.20Ti0.80Ox,N2O,data\substituted_adsorbates\MAT_045_N2O_site2_adsorbed.cif,-805.1282227237016,uma-s-1p2,success
MAT_047,Ru0.80V0.20Ox,O,data\substituted_adsorbates\MAT_047_O_site0_adsorbed.cif,-700.4211680892674,uma-s-1p2,success
MAT_047,Ru0.80V0.20Ox,O,data\substituted_adsorbates\MAT_047_O_site1_adsorbed.cif,-701.0353935727495,uma-s-1p2,success
MAT_047,Ru0.80V0.20Ox,O,data\substituted_adsorbates\MAT_047_O_site2_adsorbed.cif,-700.9392096582268,uma-s-1p2,success
MAT_047,Ru0.80V0.20Ox,O2,data\substituted_adsorbates\MAT_047_O2_site0_adsorbed.cif,-705.2752670924494,uma-s-1p2,success
MAT_047,Ru0.80V0.20Ox,O2,data\substituted_adsorbates\MAT_047_O2_site1_adsorbed.cif,-705.3400689124105,uma-s-1p2,success
MAT_047,Ru0.80V0.20Ox,O2,data\substituted_adsorbates\MAT_047_O2_site2_adsorbed.cif,-705.4348469151481,uma-s-1p2,success
MAT_047,Ru0.80V0.20Ox,N2O,data\substituted_adsorbates\MAT_047_N2O_site0_adsorbed.cif,-716.5223853362955,uma-s-1p2,success
MAT_047,Ru0.80V0.20Ox,N2O,data\substituted_adsorbates\MAT_047_N2O_site1_adsorbed.cif,-716.9812145694473,uma-s-1p2,success
MAT_047,Ru0.80V0.20Ox,N2O,data\substituted_adsorbates\MAT_047_N2O_site2_adsorbed.cif,-716.84966737626,uma-s-1p2,success
MAT_048,Ru0.60V0.40Ox,O,data\substituted_adsorbates\MAT_048_O_site0_adsorbed.cif,-701.612127907749,uma-s-1p2,success
MAT_048,Ru0.60V0.40Ox,O,data\substituted_adsorbates\MAT_048_O_site1_adsorbed.cif,-702.2765305580455,uma-s-1p2,success
MAT_048,Ru0.60V0.40Ox,O,data\substituted_adsorbates\MAT_048_O_site2_adsorbed.cif,-702.3536655788444,uma-s-1p2,success
MAT_048,Ru0.60V0.40Ox,O2,data\substituted_adsorbates\MAT_048_O2_site0_adsorbed.cif,-706.5985993776034,uma-s-1p2,success
MAT_048,Ru0.60V0.40Ox,O2,data\substituted_adsorbates\MAT_048_O2_site1_adsorbed.cif,-706.6873900687389,uma-s-1p2,success
MAT_048,Ru0.60V0.40Ox,O2,data\substituted_adsorbates\MAT_048_O2_site2_adsorbed.cif,-706.8185583219824,uma-s-1p2,success
MAT_048,Ru0.60V0.40Ox,N2O,data\substituted_adsorbates\MAT_048_N2O_site0_adsorbed.cif,-717.7984622211826,uma-s-1p2,success
MAT_048,Ru0.60V0.40Ox,N2O,data\substituted_adsorbates\MAT_048_N2O_site1_adsorbed.cif,-718.2475757827323,uma-s-1p2,success
MAT_048,Ru0.60V0.40Ox,N2O,data\substituted_adsorbates\MAT_048_N2O_site2_adsorbed.cif,-718.1360763588218,uma-s-1p2,success
MAT_049,Ru0.40V0.60Ox,O,data\substituted_adsorbates\MAT_049_O_site0_adsorbed.cif,-708.0555118879181,uma-s-1p2,success
MAT_049,Ru0.40V0.60Ox,O,data\substituted_adsorbates\MAT_049_O_site1_adsorbed.cif,-708.0083770792215,uma-s-1p2,success
MAT_049,Ru0.40V0.60Ox,O,data\substituted_adsorbates\MAT_049_O_site2_adsorbed.cif,-708.9726540549224,uma-s-1p2,success
MAT_049,Ru0.40V0.60Ox,O2,data\substituted_adsorbates\MAT_049_O2_site0_adsorbed.cif,-713.1685158158843,uma-s-1p2,success
MAT_049,Ru0.40V0.60Ox,O2,data\substituted_adsorbates\MAT_049_O2_site1_adsorbed.cif,-713.1587285887346,uma-s-1p2,success
MAT_049,Ru0.40V0.60Ox,O2,data\substituted_adsorbates\MAT_049_O2_site2_adsorbed.cif,-713.3606541977389,uma-s-1p2,success
MAT_049,Ru0.40V0.60Ox,N2O,data\substituted_adsorbates\MAT_049_N2O_site0_adsorbed.cif,-724.2453328807763,uma-s-1p2,success
MAT_049,Ru0.40V0.60Ox,N2O,data\substituted_adsorbates\MAT_049_N2O_site1_adsorbed.cif,-724.2851885385171,uma-s-1p2,success
MAT_049,Ru0.40V0.60Ox,N2O,data\substituted_adsorbates\MAT_049_N2O_site2_adsorbed.cif,-724.6141382281922,uma-s-1p2,success
MAT_050,Ru0.20V0.80Ox,O,data\substituted_adsorbates\MAT_050_O_site0_adsorbed.cif,-712.2034480451721,uma-s-1p2,success
MAT_050,Ru0.20V0.80Ox,O,data\substituted_adsorbates\MAT_050_O_site1_adsorbed.cif,-712.1921253158555,uma-s-1p2,success
MAT_050,Ru0.20V0.80Ox,O,data\substituted_adsorbates\MAT_050_O_site2_adsorbed.cif,-713.3506065480178,uma-s-1p2,success
MAT_050,Ru0.20V0.80Ox,O2,data\substituted_adsorbates\MAT_050_O2_site0_adsorbed.cif,-717.3522297520493,uma-s-1p2,success
MAT_050,Ru0.20V0.80Ox,O2,data\substituted_adsorbates\MAT_050_O2_site1_adsorbed.cif,-717.3626417791658,uma-s-1p2,success
MAT_050,Ru0.20V0.80Ox,O2,data\substituted_adsorbates\MAT_050_O2_site2_adsorbed.cif,-717.7110487361203,uma-s-1p2,success
MAT_050,Ru0.20V0.80Ox,N2O,data\substituted_adsorbates\MAT_050_N2O_site0_adsorbed.cif,-728.3352870272022,uma-s-1p2,success
MAT_050,Ru0.20V0.80Ox,N2O,data\substituted_adsorbates\MAT_050_N2O_site1_adsorbed.cif,-728.3888063150367,uma-s-1p2,success
MAT_050,Ru0.20V0.80Ox,N2O,data\substituted_adsorbates\MAT_050_N2O_site2_adsorbed.cif,-728.4757169195235,uma-s-1p2,success
MAT_052,Ru0.80Cr0.20Ox,O,data\substituted_adsorbates\MAT_052_O_site0_adsorbed.cif,-695.5009287839003,uma-s-1p2,success
MAT_052,Ru0.80Cr0.20Ox,O,data\substituted_adsorbates\MAT_052_O_site1_adsorbed.cif,-696.5380777910225,uma-s-1p2,success
MAT_052,Ru0.80Cr0.20Ox,O,data\substituted_adsorbates\MAT_052_O_site2_adsorbed.cif,-696.4068356025454,uma-s-1p2,success
MAT_052,Ru0.80Cr0.20Ox,O2,data\substituted_adsorbates\MAT_052_O2_site0_adsorbed.cif,-700.4450943046867,uma-s-1p2,success
